DOEID,EUI,GNDHDD65,HDD30YR,HDD65,TOTSQFT_EN,HDD50,CDD65,CDD30YR,CDD80,TEMPGONEAC,TEMPHOMEAC,TEMPNITEAC,EQUIPAGE,AGECENAC,WHEATAGE,NOACDAYS,AGECDRYER,AGERFRI1,NOHEATDAYS,AGECWASH,AGERFRI2,AGEDW,HHAGE,DBT99,AGEFRZR,AMTMICRO,TYPERFR2,WINDOWS,OUTGRILLFUEL,STORIES,LGTIN4,GWT,WWACAGE,COOKTUSE,TYPERFR1,TEMPGONE,OA_LAT,TEMPNITE,SEPCOOKTUSE,DBT1,SMARTMETER,DRYRUSE,WASHLOAD,INTDATA,INTDATAACC,TEMPHOME,USEMOISTURE,OVENUSE,ESWIN,USENOTMOIST,DWASHUSE,ESLIGHT,ESFRIG,ESWATER,DIVISION,ESCWASH,ESDRYER,SEPOVENUSE,STOVENFUEL,MONTUB,ESDISHW,IECC_CLIMATE_PUB,AUDIT,EQUIPAUXTYPE,OVENFUEL,LOCRFRI2,SIZFREEZ,SIZRFRI2,TOTROOMS,DRYRFUEL,MONEYPY,YEARMADERANGE,AUDITCHG,DWCYCLE,TVTYPE2,STOVEFUEL,USEWWAC,NUMCFAN,ROOFTYPE,TVONWE2,USECENAC,SIZEOFGARAGE,MONPOOL,ATHOME,FUELAUX,TVONWD2,SMARTTHERM,ESFREEZE,TVSIZE2,FREEAUDIT,LGTINLED,UPRTFRZR,NUMBERAC,RECYCAPP,TAXCREDITAPP,OTHROOMS,FUELH2O,EELIGHTS,REBATEAPP,FUELTUB,EQUIPM,CLIMATE_REGION_PUB,OCCUPYYRANGE,BENOTHER,LGTINCAN,WALLTYPE,FUELHEAT,TVCOLOR,NHSLDMEM,BASEHEAT,RNSETEMP,BASEFIN,LGTINCFL,WASHTEMP,TVTYPE1,CABLESAT,THERMAINAC,PERIODNG,BASECOOL,PROTHERMAC,NUMSMPHONE,WHEATSIZ,LGTOUTNUM,COMBODVR,TVONWE1,TVONWD1,NUMTABLET,LGTINNUM,COOLTYPE,NUMFLOORFAN,NUMLAPTOP,FUELH2O2,NUMMEAL,HOUSEHOLDER_RACE,EDUCATION,ATTICFIN,EQUIPMUSE,H2OHEATAPT,PLAYSTA,DVD,PERIODEL,BEDROOMS,SWAMPCOL,GARGHEAT,NUMCHILD,ZCENACHP,ATTCHEAT,REGIONC,ATTCCOOL,ZATTICFIN,ZATTCHEAT,GARGCOOL,ZSWAMPCOL,ZATTCCOOL,ZGARGCOOL,ZLOCRFRI2,TVSIZE1,ZAGERFRI2,ZBASEFIN,ZBASEHEAT,ZGARGHEAT,CENACHP,ZSIZEOFGARAGE,ZSIZRFRI2,ZBASECOOL,ZAGEFRZR,ZUPRTFRZR,ZSIZFREEZ,INTSTREAM,TOPFRONT,ZDWCYCLE,PRKGPLC1,ATTIC,ZTYPERFR2,ZUSEMOISTURE,WINFRAME,ZAGECENAC,CELLAR,LGTOUTCNTL,ZTVTYPE2,ZOUTGRILLFUEL,ZPROTHERMAC,ZWWACAGE,SCALEE,ZUSECENAC,NUMADULT,ZTHERMAINAC,NUMATTICFAN,ZUSEWWAC,FUELPOOL,ZNUMBERAC,DOOR1SUM,ZAGEDW,ZDWASHUSE,SCALEB,TYPEHUQ,ZTVONWD2,ZTVONWE2,ZTVSIZE2,ZSEPCOOKTUSE,NUMWHOLEFAN,NCOMBATH,ZSTOVEFUEL,CELLPHONE,NUMFRIG,ZUSENOTMOIST,OUTLET,INWIRELESS,DRAFTY,ZSEPOVENUSE,PROTHERM,ZOVENFUEL,PAYHELP,TVAUDIOSYS,DESKTOP,ADQINSUL,ELPERIPH,ZPAYHELP,SCALEG,POOL,VCR,ZTEMPGONEAC,SIZRFRI1,ZSTOVENFUEL,ZOVENUSE,ZCOOKTUSE,SWIMPOOL,ZTEMPNITEAC,DUALOVENFUEL,ZLGTOUTCNTL,EMPLOYHH,ZSTORIES,ZNUMWHOLEFAN,ZCELLAR,ZATTIC,ZPRKGPLC1,ZNUMATTICFAN,ZTEMPHOMEAC,UATYP10,ENERGYASST15,ZMONTUB,STUDIO,ENERGYASST14,SOLAR,ZH2OHEATAPT,NGPAY,ZLGTOUTNUM,HIGHCEIL,ZCOOLTYPE,ZWHEATSIZ,ENERGYASST13,ZSTUDIO,BACKUP,ZSWIMPOOL,ZAGECDRYER,ELPAY,ENERGYASST12,ZMONPOOL,ZPOOL,ZWASHTEMP,ZRNSETEMP,ZDRYRFUEL,ZDRYRUSE,ZFUELTUB,ENERGYASST11,NUMFREEZ,MORETHAN1H2O,SEPDVR,ZAGECWASH,ZROOFTYPE,NHAFBATH,ZINWIRELESS,OVEN,ZWASHLOAD,ZTOPFRONT,ICE,ENERGYASSTOTH,ELFOOD,ZMORETHAN1H2O,HHSEX,UGCOOK,LGTINCNTL,ZENERGYASST11,ZENERGYASST12,ZENERGYASST13,ZENERGYASST14,ZENERGYASST15,ZENERGYASSTOTH,ZBACKUP,TYPEGLASS,ZPROTHERM,ZOUTLET,UGOTH,TOAST,COFFEE,NOHEATHELP,BLENDER,MOISTURE,ZNOACDAYS,CROCKPOT,NOACHELP,ELWARM,OUTGRILL,ZFUELH2O2,ZTOTSQFT_EN,ZNOACHELP,TOASTOVN,ZNOHEATDAYS,ZTVTYPE1,KOWNRENT,ZNOHEATHELP,STOVE,STOVEN,ELWATER,METROMICRO,DISHWASH,UGWATER,NOTMOIST,ZFUELPOOL,RICECOOK,FOODPROC,MICRO,ZNGAMOUNT,APPOTHER,ZWHEATAGE,ZSEPDVR,SDESCENT,RECBATH,ZAMTMICRO,ZTVONWD1,ZCOMBODVR,ZPLAYSTA,ZTVONWE1,AIRCOND,ELCOOL,ZINTSTREAM,ZCABLESAT,ZMONEYPY,ZEQUIPAGE,ZVCR,ZDVD,ZYEARMADERANGE,DUALCOOKTFUEL,ZTVAUDIOSYS,ZHIGHCEIL,ZTVSIZE1,DRYER,ZFUELH2O,ZTEMPGONE,ZELAMOUNT,ZWINFRAME,CWASHER,INTERNET,ENERGYASST,ZHOUSEHOLDER_RACE,THERMAIN,ZAGERFRI1
10054,67.67985615,4506.65,5360,4904,1008,2224,1211,955,1,76,72,72,5,42,41,7,2,2,-2,41,-2,2,49,9.5,41,7,-2,30,2,10,2,52.65,-2,7,22,65,5.751,70,-2,88.3,0,3,3,-2,-2,73,-2,3,1,-2,1,1,1,0,3,1,1,-2,5,-2,1,8,0,3,-2,-2,4,-2,5,5,5,1,-2,1,1,-2,-2,3,5,2,2,-2,-2,0,1,1,0,1,1,0,0,1,-2,0,0,3,5,0,0,-2,3,1,7,0,4,3,1,2,2,-2,3,-2,2,3,1,0,1,1,-2,1,1,3,1,0,2,3,0,1,1,1,2,-2,2,1,3,-2,1,-2,1,1,1,2,-2,-2,1,0,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,0,-2,-2,-2,0,0,0,0,1,0,0,0,-2,-2,1,0,0,0,0,0,0,-2,3,0,1,0,0,-2,-2,-2,0,0,0,0,2,0,0,0,-2,0,1,-2,0,1,-2,0,1,4,-2,1,-2,0,0,0,2,1,0,0,-2,0,0,3,0,0,0,0,0,-2,0,1,0,0,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,1,0,0,0,0,-2,-2,1,0,0,1,-2,-2,-2,0,0,0,0,-2,-2,1,0,0,0,0,0,0,0,0,0,0,-2,1,0,2,0,0,-2,-2,-2,-2,-2,-2,0,2,0,0,0,1,1,-2,0,0,0,1,0,0,1,-2,0,0,0,-2,0,1,-2,0,1,1,1,1,0,0,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2,0,0,0,1,0,0,0,0,1,1,0,0,1,0
10059,55.4892956,2018.17,3231,2696,1272,837,2141,1532,218,70,70,70,5,5,5,-2,5,41,-2,2,-2,2,68,23.4,5,3,-2,41,2,10,6,61.54,-2,-2,21,65,12.312,65,10,93.5,0,7,7,-2,-2,70,-2,-2,0,-2,4,1,0,0,6,0,0,5,-2,-2,0,3,0,9,5,-2,3,-2,9,1,4,4,-2,2,3,1,-2,1,3,4,2,1,-2,4,1,3,0,0,3,0,0,2,-2,0,0,6,1,0,0,-2,3,4,4,0,4,1,1,2,3,-2,3,-2,2,3,3,0,1,1,-2,1,1,2,1,2,4,3,0,2,1,0,2,-2,3,1,2,-2,2,-2,1,2,1,3,0,0,0,0,-2,3,-2,-2,-2,0,0,-2,0,-2,3,-2,-2,-2,0,0,0,-2,-2,0,0,0,0,1,0,1,0,-2,-2,1,0,0,0,0,1,0,-2,0,0,3,0,0,-2,-2,-2,0,0,0,0,2,0,0,0,0,0,2,0,2,1,-2,1,0,3,0,0,0,-2,0,1,1,1,-2,0,-2,0,0,3,-2,-2,-2,0,0,-2,0,0,0,0,0,0,0,0,0,3,-2,-2,-2,-2,0,-2,1,0,0,0,0,-2,-2,0,0,0,1,-2,-2,-2,0,0,0,0,-2,-2,1,0,0,0,0,0,0,1,0,0,0,-2,1,0,1,1,0,-2,-2,-2,-2,-2,-2,0,2,0,0,1,1,1,-2,0,0,-2,0,-2,0,1,-2,1,-2,1,-2,0,1,-2,1,0,0,3,1,1,0,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,-2,0,0,0,1,0,0,0,0,1,1,0,0,1,0
10061,19.71101662,2339.55,1509,1026,4572,89,2567,1867,182,85,68,70,5,5,3,-2,5,2,-2,5,-2,5,62,30.3,-2,21,-2,41,-2,10,7,59.56,-2,21,21,65,0,68,-2,98.4,1,4,4,0,-2,78,1,0,0,1,0,1,1,1,10,0,0,1,1,-2,0,4,0,1,5,-2,-2,-2,6,1,5,5,-2,-2,1,-2,-2,5,5,2,1,3,-2,5,5,2,0,-2,1,0,4,-2,-2,0,0,2,1,0,0,-2,3,2,5,0,4,4,1,4,4,-2,2,-2,4,2,3,3,1,1,-2,0,3,2,2,1,3,3,2,2,1,1,3,-2,1,4,3,1,1,-2,1,2,1,4,0,0,0,0,0,4,0,0,0,0,0,0,0,-2,3,-2,-2,-2,0,0,0,-2,-2,-2,-2,-2,0,1,-2,1,1,-2,0,2,0,0,1,0,-2,0,-2,3,0,4,0,0,-2,-2,-2,1,0,0,0,2,0,0,0,-2,0,2,-2,1,1,0,1,1,4,0,0,0,0,1,2,2,2,0,0,-2,1,0,3,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,1,0,1,0,0,-2,-2,0,0,0,1,-2,-2,-2,0,0,0,0,-2,-2,0,0,0,0,0,0,0,1,0,0,0,-2,1,0,2,1,0,-2,-2,-2,-2,-2,-2,0,2,0,0,1,1,1,-2,0,1,-2,0,-2,1,0,-2,1,-2,0,-2,0,1,-2,0,1,0,1,1,1,1,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2,0,0,0,1,0,0,0,0,1,1,0,0,1,0
10063,45.6773394,7282.11,7329,7109,2142,3557,565,759,25,72,72,68,41,-2,1,-2,41,3,-2,41,-2,41,61,-6.4,-2,15,-2,41,2,20,7,45.05,2,7,22,62,1.791,62,-2,87.8,0,1,4,-2,-2,67,-2,3,1,5,0,1,0,0,4,0,0,-2,1,-2,0,10,1,9,-2,-2,-2,-2,6,5,1,1,1,-2,-2,-2,4,2,5,-2,-2,-2,-2,5,5,-2,0,-2,-2,-2,0,-2,1,-2,-2,3,1,-2,-2,-2,2,1,8,-2,4,2,1,1,1,0,3,0,2,2,3,1,-2,1,0,-2,1,2,1,0,2,2,1,2,2,3,1,-2,4,1,3,-2,3,-2,1,1,1,3,-2,-2,0,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,0,0,-2,-2,-2,-2,0,-2,-2,-2,0,1,-2,0,0,-2,-2,1,-2,1,0,-2,0,-2,0,0,-2,1,-2,0,0,-2,0,0,0,0,0,3,-2,-2,-2,-2,0,1,-2,0,1,0,1,1,1,-2,1,-2,-2,1,0,3,1,-2,0,-2,0,0,2,0,0,0,0,0,-2,0,2,0,0,0,0,0,0,0,1,1,-2,-2,1,0,-2,1,0,1,0,0,0,-2,0,0,0,1,0,-2,-2,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-2,1,0,-2,0,-2,1,1,-2,0,-2,0,-2,0,2,-2,0,1,0,1,1,1,1,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2,0,0,0,1,0,0,0,0,1,1,1,0,1,0
10073,28.20698588,6124.57,6132,5632,5239,2496,700,589,0,78,76,75,41,41,1,-2,3,41,-2,3,2,41,43,8.8,-2,20,-2,50,2,20,26,48.22,-2,10,21,67,0,71,-2,91.1,0,6,6,-2,-2,69,-2,2,0,-2,4,1,0,1,8,1,1,-2,5,-2,0,9,-9,1,-2,4,-2,1,9,5,6,7,-9,2,1,-2,-2,4,5,2,2,2,-2,5,5,2,0,-2,1,-2,0,-2,-2,-2,-2,5,1,-2,-2,-2,3,1,8,-2,3,7,1,3,5,0,3,0,3,3,1,2,1,1,0,1,5,3,2,0,5,3,0,4,1,1,3,-2,3,1,2,0,2,-2,2,1,1,4,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,-2,-2,-2,1,2,0,1,1,-2,-2,1,0,1,0,0,0,0,-2,0,0,2,0,0,-2,-2,-2,1,0,0,0,2,0,0,0,-2,0,2,-2,5,2,-2,1,1,4,-2,1,-2,-2,1,0,1,3,-2,0,-2,1,0,4,0,0,0,0,0,-2,0,1,0,0,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,1,0,1,0,0,-2,-2,0,0,0,1,-2,-2,-2,0,0,0,0,-2,-2,0,0,0,0,0,1,0,0,0,0,1,-2,1,0,2,0,1,-2,-2,-2,-2,-2,-2,0,2,0,0,0,1,1,-2,1,0,-2,1,-2,1,1,-2,1,-2,0,-2,0,2,-2,0,1,0,1,1,1,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2,0,0,0,1,0,0,0,0,1,1,0,0,1,0
10079,33.63623306,425.49,1357,1203,2656,275,3352,3471,325,79,79,79,2,3,42,-2,42,41,-2,42,42,3,64,35.5,42,25,-2,50,-2,20,15,70.33,-2,-2,21,71,20.082,69,5,93.4,-9,1,4,-9,-9,71,-2,-2,0,-2,1,1,1,0,7,0,0,0,-2,-2,1,1,0,1,5,4,3,1,9,1,7,5,-2,1,3,1,-2,5,5,1,1,-2,-2,5,5,2,0,1,2,0,0,1,-2,0,1,6,1,0,0,-2,3,3,5,0,4,1,1,7,2,-2,3,-2,2,2,3,0,1,1,-2,0,2,2,1,3,4,4,4,3,1,1,2,-2,3,1,5,0,2,-2,2,2,1,3,0,-2,0,0,0,3,0,0,0,-2,0,0,-2,0,2,0,-2,-2,-2,0,-2,0,-2,0,0,0,1,1,0,0,1,-2,-2,3,0,0,1,0,-2,0,-2,0,0,2,0,0,-2,-2,-2,0,0,0,0,2,0,0,0,0,0,2,0,0,2,-2,1,1,4,0,0,0,-2,0,0,2,1,-2,0,-2,0,0,4,-2,-2,-2,0,0,-2,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,1,0,1,0,0,-2,-2,0,0,0,1,-2,-2,-2,0,0,0,0,-2,-2,1,0,0,0,0,1,0,1,0,0,1,-2,0,0,1,1,0,-2,-2,-2,-2,-2,-2,0,2,0,0,1,0,1,-2,1,0,-2,1,-2,1,0,-2,1,-2,0,-2,0,1,-2,1,0,0,1,1,1,0,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2,0,0,0,1,0,0,0,0,1,1,0,0,1,0
10088,36.71301179,559.07,1574,1362,3648,302,3013,2741,303,78,74,70,41,3,2,-2,3,2,-2,3,-2,2,35,31.8,3,7,-2,50,2,10,5,69.1,-2,4,21,60,20.692,65,-2,93.1,1,4,4,0,-2,68,-2,0,0,-2,2,1,1,1,7,0,0,-2,1,-2,0,1,0,1,-2,-2,2,-2,7,5,5,1,-2,1,1,-2,-2,6,3,3,2,-2,-2,0,5,2,0,1,4,-2,0,2,-2,-2,-2,4,1,-2,-2,-2,3,3,8,-2,2,2,1,4,4,-2,3,-2,4,3,3,3,1,5,-2,0,3,3,1,1,4,4,2,2,1,0,2,-2,3,1,3,1,4,-2,2,2,1,3,0,-2,2,0,0,3,0,0,0,-2,0,0,-2,-2,3,-2,-2,-2,-2,0,-2,-2,-2,0,0,0,0,1,0,0,1,-2,-2,1,0,0,0,0,0,0,-2,2,0,2,0,0,-2,-2,-2,0,0,0,3,2,0,0,0,-2,0,2,-2,0,1,-2,1,1,3,-2,0,-2,0,1,0,3,0,0,3,-2,0,0,4,0,0,0,0,0,-2,0,1,0,0,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,1,0,1,0,0,-2,-2,0,0,0,1,-2,-2,-2,0,0,0,0,-2,-2,1,0,0,0,0,0,0,0,0,0,1,-2,0,0,1,1,1,-2,-2,-2,-2,-2,-2,0,1,0,0,0,1,1,-2,0,0,-2,1,-2,1,1,-2,1,-2,0,-2,0,2,-2,0,1,0,1,1,1,0,-2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2,0,0,0,1,0,0,0,0,1,1,0,0,1,0
10092,25.00347978,7007.58,7246,6659,3264,3493,651,586,0,76,74,74,3,3,3,-2,2,2,-2,2,2,2,58,0.2,1,21,22,30,2,10,30,45.8,-2,14,5,65,2.084,65,-2,84.2,-9,6,6,-9,-9,68,-2,6,1,-2,6,1,1,1,3,0,1,-2,5,-2,0,10,0,3,-2,1,3,3,8,5,7,8,-2,1,1,-2,-2,4,5,2,3,2,-2,5,1,3,0,1,1,0,4,1,-2,0,0,5,1,0,0,-2,3,1,8,0,3,3,1,3,5,1,3,1,3,3,1,2,1,1,1,1,3,3,2,1,3,3,4,3,1,0,3,-2,1,1,4,0,3,-2,0,1,1,3,-2,0,2,0,0,2,0,0,0,0,-2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,-2,3,0,1,0,0,0,0,-2,3,0,3,0,0,-2,-2,-2,2,0,0,3,3,0,0,0,-2,0,3,-2,0,3,-2,1,1,3,-2,1,-2,0,0,0,2,2,0,0,-2,0,0,4,0,0,0,0,0,-2,0,1,0,0,0,0,0,0,0,2,-2,-2,-2,-2,0,-2,1,0,1,0,0,-2,-2,1,0,0,1,-2,-2,-2,0,0,0,0,-2,-2,2,0,0,0,0,0,0,0,0,0,1,-2,1,0,1,0,0,-2,-2,-2,-2,-2,-2,0,2,0,0,0,1,1,-2,0,0,-2,1,-2,0,1,-2,1,-2,0,-2,0,1,-2,0,1,0,1,1,1,0,-2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2,0,0,0,1,0,0,0,0,1,1,0,0,1,0
10094,48.50876737,5373.96,6118,5801,1281,3007,1054,1075,0,80,70,70,5,-2,3,-2,2,41,-2,41,-2,-2,62,1.3,3,6,-2,41,23,10,3,50.28,5,21,21,50,4.694,55,-2,90.2,-9,3,3,-9,-9,60,-2,4,0,3,-2,0,1,1,3,0,1,-2,1,-2,-2,8,0,1,-2,-2,1,-2,4,1,2,1,-2,-2,5,-2,2,3,5,2,-2,-2,-2,5,5,2,0,1,1,0,0,2,1,0,0,2,1,0,0,-2,3,1,7,0,4,3,1,2,1,0,3,0,4,2,1,0,-2,1,0,-2,1,2,1,1,5,4,1,2,2,2,0,-2,1,1,3,-2,2,-2,0,1,1,2,-2,-2,0,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,3,-2,0,0,-2,-2,-2,-2,0,0,0,0,0,1,-2,0,0,-2,-2,1,-2,1,0,0,0,-2,0,0,-2,1,-2,0,0,-2,0,0,-2,-2,0,2,0,0,0,-2,0,1,-2,0,1,0,1,0,4,-2,0,-2,-2,1,0,3,0,-2,0,-2,0,0,3,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,1,0,1,0,0,-2,-2,0,0,0,1,-2,-2,-2,0,0,0,0,-2,-2,1,0,0,0,0,0,0,0,0,0,1,-2,0,0,2,1,1,-2,-2,-2,-2,-2,-2,0,1,0,0,1,1,1,-2,0,0,-2,1,-2,1,1,-2,1,-2,0,-2,0,1,-2,0,1,0,1,0,1,1,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2,0,0,0,1,0,0,0,0,1,1,0,0,1,0
10095,140.3873046,725.7,2129,1848,1080,461,2588,2216,227,70,70,70,3,3,3,-2,41,42,-2,2,-2,-2,46,27.8,2,30,-2,41,23,10,7,68.24,1,30,21,65,15.745,70,-2,91.4,0,5,5,-2,-2,70,-2,30,0,-2,-2,0,0,0,6,0,0,-2,1,-2,-2,3,0,1,-2,-2,2,-2,5,5,3,3,-2,-2,1,-2,2,3,2,4,1,-2,-2,3,5,4,0,0,2,0,0,1,1,0,0,2,1,0,0,-2,3,3,8,0,1,9,5,4,5,-2,3,-2,0,3,1,0,1,1,-2,1,2,2,1,2,4,4,2,1,3,0,2,-2,2,2,4,0,4,-2,2,1,1,3,0,-2,2,0,0,3,0,0,0,-2,0,0,-2,-2,3,-2,-2,-2,-2,0,-2,-2,-2,0,0,0,0,1,-2,0,1,-2,-2,1,0,0,1,0,0,0,0,0,0,3,0,0,0,-2,0,0,-2,-2,0,2,0,0,0,-2,0,1,-2,0,1,-2,0,1,2,-2,1,-2,-2,0,1,2,1,-2,0,-2,0,0,3,0,0,0,0,0,-2,0,1,0,0,0,0,0,0,0,2,-2,-2,-2,-2,0,-2,1,0,0,0,0,-2,-2,0,0,0,1,-2,-2,-2,0,0,0,0,-2,-2,1,0,0,0,0,0,0,0,0,0,1,-2,0,0,1,1,1,-2,-2,-2,-2,-2,-2,0,1,0,0,0,1,0,-2,0,0,-2,0,-2,1,1,-2,1,-2,0,-2,0,1,-2,0,1,0,2,0,1,0,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2,0,0,0,1,0,0,0,0,1,1,0,0,1,0
10096,100.7065328,6756.86,5811,5400,717,1500,1141,1096,162,-2,-2,-2,1,-2,42,365,41,41,300,41,-2,-2,43,14.2,-2,7,-2,41,2,-2,0,46.49,-2,5,22,60,0,70,-2,95.1,0,8,8,-2,-2,70,-2,3,-8,-2,-2,-8,-8,-8,8,-8,-8,-2,1,-2,-2,9,0,1,-2,-2,-2,-2,3,5,2,4,-2,-2,2,-2,-2,0,3,5,-2,-2,-2,1,5,3,-2,-2,1,0,4,-2,-2,0,0,1,1,0,0,-2,3,1,8,0,4,3,1,3,3,-2,3,-2,2,3,2,0,-2,1,-2,-2,3,2,1,3,4,3,1,2,-2,3,0,-2,4,1,1,-2,4,-2,1,1,1,2,1,-2,1,-2,-2,4,-2,-2,-2,-2,0,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,1,-2,-2,-2,-2,-2,1,-2,-2,1,0,0,-2,-2,0,-2,2,-2,-2,-2,-2,-2,0,-2,-2,2,1,0,0,0,-2,-2,1,-2,0,1,-2,0,0,4,-2,-2,-2,-2,0,0,3,0,-2,2,-2,0,-2,3,0,0,0,0,-2,-2,0,1,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,0,-2,1,0,-2,-2,0,-2,-2,0,0,0,1,-2,-2,-2,0,0,0,0,-2,-2,0,0,2,0,0,0,0,0,0,0,0,-2,0,0,1,1,0,-2,-2,-2,-2,-2,-2,0,2,-2,0,0,1,1,0,1,0,0,0,0,1,1,-2,0,0,1,0,0,1,0,0,1,0,1,0,1,0,-2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,0,1,0,0,0,0,1,1,0,1,0,0
10103,42.38576453,1891.57,1576,1030,3389,57,2533,1492,214,80,74,78,42,42,42,-2,2,3,-2,2,3,42,31,39.7,-2,0,23,60,2,20,80,60.48,-2,7,21,75,0.032,63,7,97.4,0,1,1,-2,-2,80,5,7,0,-2,5,1,1,1,10,1,1,0,1,5,1,4,1,1,1,2,-2,4,11,1,6,7,1,5,3,1,-2,0,5,4,4,3,10,5,5,3,0,-2,3,1,3,-2,-2,0,0,5,1,0,0,8,3,2,7,0,4,1,1,5,5,-2,2,-2,2,2,3,2,1,1,-2,1,2,3,3,0,4,4,4,5,1,2,0,-2,0,4,4,-2,1,-2,0,0,5,6,0,0,1,0,-2,4,-2,-2,-2,0,0,-2,0,0,3,0,-2,-2,0,1,0,0,-2,-2,-2,-2,4,2,0,1,0,0,0,2,0,0,0,0,0,0,-2,0,0,4,0,0,-2,5,-2,1,0,0,0,2,0,0,0,0,0,5,0,2,2,-2,0,1,4,0,1,0,-2,0,2,1,1,-2,0,1,0,0,5,0,0,0,1,0,-2,0,0,0,0,0,0,0,0,0,1,-2,0,-2,-2,1,-2,1,0,1,0,0,-2,-2,1,0,0,1,-2,0,0,0,0,0,0,0,-2,0,0,0,0,1,1,0,1,0,0,1,-2,0,0,1,1,0,-2,-2,-2,-2,-2,-2,0,2,0,0,1,0,0,-2,1,1,-2,1,-2,1,1,-2,1,-2,0,-2,0,1,-2,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2,0,0,0,1,0,0,1,0,1,1,0,0,1,0
10105,66.58452185,4693.38,3916,4051,1579,1584,1632,1744,92,60,65,67,3,-2,3,-2,3,1,-2,3,-2,-2,39,17.9,-2,6,-2,41,23,20,2,52.15,2,10,22,65,5.676,70,-2,91.3,1,4,3,0,-2,70,2,6,0,3,-2,0,1,0,5,0,1,-2,1,-2,-2,6,1,1,-2,-2,-2,-2,9,5,1,2,1,-2,2,-2,1,0,1,2,-2,1,-2,2,5,3,0,-2,2,-2,0,-2,2,-2,-2,3,5,-2,-2,-2,3,4,7,-2,4,1,1,3,6,1,1,1,1,2,2,0,-2,1,0,-2,0,2,0,0,4,3,0,2,2,0,1,-2,1,2,3,-2,1,-2,1,2,1,6,-2,0,3,-2,-2,3,-2,-2,-2,0,-2,-2,0,-2,2,-2,0,0,0,-2,0,-2,0,-2,-2,-2,0,1,-2,1,0,-2,0,1,-2,1,-2,0,0,-2,0,3,-2,3,-2,0,0,-2,0,0,-2,-2,0,3,0,0,0,-2,0,1,-2,3,1,0,0,1,3,-2,1,-2,1,1,0,2,0,0,0,-2,0,0,3,0,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,1,0,-2,-2,0,0,-2,1,0,0,0,0,0,-2,0,0,0,1,1,-2,-2,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,-2,1,-2,1,1,-2,0,-2,0,-2,0,2,-2,0,1,1,1,0,0,1,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2,0,0,0,1,0,0,0,0,1,1,1,0,1,0
